"customer_key","name","gender","birth_date","address","city","region","phone","email","status"
955,Шильников Г.В.,ж,1969-09-03,"Белый Ключ, дом 47, кв. 1, Златоуст, Челябинская область",Златоуст,Челябинская область,9569541171,lazar_2001@nikonova.edu,Активен
956,Редникин Н.Н.,ж,1974-03-28,"Пензенская Ул., дом 64, кв. 72, Самара, Самарская область",Самара,Самарская область,9477559682,tihonovostromir@yandex.ru,Не активен
957,Спиридонова И.В.,м,1975-10-15,"Московское Шоссе, дом 139, кв. 37, Самара, Самарская область",Самара,Самарская область,9582579891,nosovaanzhelika@ao.com,Активен
958,Сейидова Г.У.,ж,1994-06-29,"Пр. Сююмбике, дом 105, кв. 318(адрес по комплексу: 51/04-318), Набережные Челны, Республика Татарстан",Набережные Челны,Республика Татарстан,9934079508,evgenija83@mail.ru,Активен
959,Штрейс И.В.,ж,1971-02-19,"Октябрьский Пр., дом 73, кв. 38, Череповец, Вологодская область",Череповец,Вологодская область,9288797353,ermil_2018@ao.edu,Не активен
960,Фельдшерова Г.С.,ж,1965-04-21,"Руднева Ул., дом 58, кв. 21, Хабаровск, Хабаровский край",Хабаровск,Хабаровский край,9452263924,yblinova@ip.net,Активен
961,Забелина А.А.,ж,1983-08-10,"Транспортная Ул., дом 47, Кострома, Костромская область",Кострома,Костромская область,9421855549,ershovmark@yandex.ru,Активен
962,Иванов А.В.,ж,1997-07-26,"Индустриальный Пр., дом 29/39, кв. 83, Санкт-Петербург, Ленинградская область",Санкт-Петербург,Ленинградская область,9163127487,fade2013@ip.net,Активен
963,Бут Л.П.,ж,1979-12-18,"Прядильная 3-Я Ул., дом 1, кв. 57, Москва, Московская область",Москва,Московская область,9277033009,vladlen13@npo.org,Активен
964,Позняковская З.Н.,м,1964-06-30,"Ул Ворошилова, дом 5/Б, кв. 77, Кемерово, Кемеровская область",Кемерово,Кемеровская область,9911917742,simon1987@rambler.ru,Активен
965,Руденко А.М.,м,1966-08-19,"Заводская, дом 20, кв. 22, Ростов-на-Дону, Ростовская область",Ростов-на-Дону,Ростовская область,9390792719,akim_58@rambler.ru,Не активен
966,Созинова З.Г.,м,1993-06-14,"Богданиха Д., дом 2, кв. 17, Иваново, Ивановская область",Иваново,Ивановская область,9517984371,prohor2013@boes.com,Активен
967,Пильникова Г.С.,м,1988-11-04,"Трилиссера Ул., дом 108, кв. 46, Иркутск, Иркутская область",Иркутск,Иркутская область,9384877622,fedosishirjaev@ooo.com,Активен
968,Шалудин И.И.,м,1986-05-14,"Фасадная Ул., дом 11, кв. 28, Самара, Самарская область",Самара,Самарская область,9489893603,evgenija_2009@gmail.com,Активен
969,Черепанов В.Л.,ж,1976-08-24,"4 Мкрн, дом 62, кв. 26, Шелехов, Иркутская область",Шелехов,Иркутская область,9004178351,teterinzahar@gmail.com,Активен
970,Нурмиева Г.Ы.,м,1993-09-04,"Пос. Гэс Ул. Студенческая, дом 25, кв. 3(адрес по комплексу: Гэс 3/32-3), Набережные Челны, Республика Татарстан",Набережные Челны,Республика Татарстан,9929953439,tarasovtit@yahoo.com,Активен
971,Юманов С.Б.,м,1969-03-11,"Ханты-Мансийская, дом 15, кв. 198, Нижневартовск, Ханты-Мансийский АО",Нижневартовск,Ханты-Мансийский АО,9251020704,vladimirpanfilov@hotmail.com,Активен
972,Ташбулатова Л.Н.,м,1982-03-25,"Рижская, дом 76, кв. 46, Тюмень, Тюменская область",Тюмень,Тюменская область,9804293102,voronovrodion@hotmail.com,Активен
973,.илющенко А.П.,ж,1996-03-26,"Воронежская Ул., дом 44/К. 1, кв. 188, Москва, Московская область",Москва,Московская область,9422546898,kkopilova@rao.biz,Активен
974,Нефедов С.А.,ж,1994-06-24,"Лопатина Г. Ул., дом 3/1, кв. 45, Нижний Новгород, Нижегородская область",Нижний Новгород,Нижегородская область,9367041382,sisoevaanna@zao.info,Активен
975,Игнатенко В.И.,ж,1983-12-25,"Отрады Н. Ул., дом 9, кв. 168, Волгоград, Волгоградская область",Волгоград,Волгоградская область,9082617529,kir_99@zao.info,Активен
976,Шабан О.Э.,ж,1974-08-30,"Ломоносова Ул., дом 7, Красноярск, Красноярский край",Красноярск,Красноярский край,9033222869,leonti64@npo.biz,Активен
977,Вершинина А.Я.,м,1959-09-27,"Мира Ул., дом 22, кв. 32, Волжский, Волгоградская область",Волжский,Волгоградская область,9659200364,valerjan2002@hotmail.com,Активен
978,Толсторожих О.М.,ж,1962-09-10,"232 Стр. Дивизии, дом 11, кв. 136, Воронеж, Воронежская область",Воронеж,Воронежская область,9098861667,yvlasova@krilova.org,Активен
979,Перчаткина К.И.,ж,1993-10-02,"Кузнецова, дом 37, кв. 78, Челябинск, Челябинская область",Челябинск,Челябинская область,9408455320,polikarp_33@npo.info,Активен
980,Лохова Н.А.,ж,1963-05-22,"Пушкина Ул., дом 5, Жигалово, Иркутская область",Жигалово,Иркутская область,9009617126,lebedevadarja@gmail.com,Активен
981,Азаренкова З.В.,м,1954-01-02,"Авиастроителей Набережная, дом 38, кв. 130, Воронеж, Воронежская область",Воронеж,Воронежская область,9874371252,anastasija77@ip.net,Активен
982,Марков Н.В.,м,1971-01-15,"Луначарского Ул., дом 43, кв. 5, Владимир, Владимирская область",Владимир,Владимирская область,9606615737,tsvetkovavera@zao.biz,Активен
983,Вострикова Т.И.,ж,1992-12-16,"Сов Армии, дом 15, кв. 51, Магнитогорск, Челябинская область",Магнитогорск,Челябинская область,9606435053,dementevaagafja@yahoo.com,Активен
